Day,Word,Mean
12,capacious,용량이 큰
12,be filled to capacity,가득 차 있다
12,expand the capacity,용량을 늘리다
12,limited capacity,용량 제한
12,storage capacity,저장 용량
12,assemble,"조립하다, 모으다"
12,assembly,"조립, 조립품"
12,build,"조립하다, 건축하다"
12,call together,소집하다
12,disassemble,분해하다
12,assembly line,조립 라인
12,assembly plant,조립 공장
12,utilize,"이용하다, 활용하다"
12,place,"~을 ~한 상태에 두다, ~ 하다"
12,leave,"~한 상태로 놓아두다, 휴가, 떠나다, 남기다"
12,place A on standby,A를 대기 상태로 두다
12,fill,"~을 채우다, 이행하다"
12,fill A with B,A를 B로 채우다
12,fill an order,주문에 응하다
12,fill the position,공석을 채우다
12,manufacturing,"제조의, 제조"
12,renovate,"개조하다, 수리하다, 보수하다"
12,decision,"결정, 판단"
12,make a decision about,~에 대해 결정을 내리다
12,material,"재료, 물질"
12,ingredient,"재료, 성분"
12,attribute,~의 덕분으로 돌리다
12,attribute A to B,A를 B 덕분으로 돌리다
12,A is attributed to B,A는 B 덕분이다
12,ascribe,(원인을) ~에 돌리다
12,efficiency,"효율, 능률"
12,effiecient,능률적인
12,office efficiency,사무 효율성
12,tailored,"맞춤의, 주문에 따라 맞춘"
12,component,"부품, 구성요소"
12,capable,"~을 할 수 있는, ~할 능력이 있는"
12,capability,"능력, 역량"
12,capably,"유능하게, 훌륭하게"
12,incapable,"~을 할 수 없는, 무는앟ㄴ"
12,be capable of ~ing,"~을 할 수 있다, ~할 능력이 있다"
12,be able to do,~을 할 수 있다
12,economize,"절약하다, 아끼다"
12,flexible,"융통성 있는, 유연한"
12,flexibility,"융통성, 유연성"
12,be comparable to,"~에 필적하다, ~에 비길 만하다"
12,produce,생산하다
12,production,"생산, 생산량"
12,productivity,생산성
12,turn out,"생산하다, 제조하다, ~으로 판명되다"
12,respectively,"각각, 따로"
12,gadget,장치
12,trim,"다듬다, 없애다, 삭감하다"
12,launch,출시하다
12,separately,"별도로, 각자"
12,expiration,"만료, 만기"
12,maneuver,"이동시키다, 움직이다"
12,coming,"다가오는, 도착"
12,be made separately,개별적으로 제작되다
12,be ordered separately,따로따로 주문되다
12,damaged,"손상된, 손해를 입은"
12,impaired,장애가 있는
12,injured,부상당한
12,prevent,"~을 막다, 예방하다"
12,prevention,예방
12,preventive,예방의
12,preventively,"예방용으로, 방지하여"
12,prevent A from ~ing,A가 ~하는 것을 막다
12,hinder,"저지하다, 방해하다"
12,power supply,전력 공급
12,power plant,발전소
12,a powerful engine,강력한 엔진
12,chemical,화학 제품
12,clothing line,의류 상품
12,craft,기술
12,crop,"농작물, 산출량"
12,curved,"구부러진, 곡선 모양의"
12,cyclist,자전거 타는 사람
12,firewood,장작
12,iron,"철, 다림질 하다"
12,look up,"~을 찾다, 쳐다보다"
12,machinery,"기계류, 기계장치"
12,not at all,"전혀 ~아니다, 천만에"
12,not far from,~에서 멀지 않은
12,plant,"식물, 공장, 심다"
12,publication company,출판 회사
12,scratch,긁다
12,tool belt,공구 벨트
12,watering can,물뿌리개
12,a number of,많은
12,be composed of,~으로 구성되다
12,be filled with,~으로 채워지다
12,be made up of,~으로 구성되다
12,facility,시설
12,fasten,"단단히 고정시키다, 잠그다"
12,incredible,"놀라운, 믿기 어려운"
12,modification,"변경, 수정"
12,raw material,원자재
12,shortage,부족
12,underground,"지하의, 비밀의"
12,fasten the strap,끈을 조이다
12,give a hand,돕다
12,go out of production,생산을 중단하다
12,in a moment,"순식간에, 곧"
12,maintenance cost,유지비
12,makeup,"조립, 구성"
12,much to one's surprise,매우 놀랍게도
12,not only A but also B,A뿐만 아니라 B도 
12,pack away,"모아두다, 저장하다"
12,remarkably,두드러지게
12,scale model,축소 모형
12,squeaking sound,끽끽거리는 소리
12,wearable,착용할 수 있는
12,workbench,작업대
12,adapted,"적당한, 알맞은, 개조된"
12,automatically,자동적으로
12,combustible,"타기 쉬운, 흥분하기 쉬운"
12,fitted,"꼭 맞게 만들어진, 갖추어진"
12,priced,값이 붙은
12,reform,"개혁, 개혁하다"
12,representation,"묘사, 표현, 대표"
12,technically,"기술적으로, 엄밀히 말하면"
12,technician,"기술자, 기사"
12,utterly,"완전히, 철저히"
12,adversely,불리하게
12,agricultural,농업의
12,artificial,인공적인
12,be irrelevant to,~과 무관하다
12,crude,"천연 그대로의, 미숙한"
12,crude oil,원유
12,custom made,주문 제작한
12,downsize,줄이다
12,gem,보석
12,generator,발전기
12,grease,윤활유
12,identically,똑같이
12,in the event of,~의 경우에는
12,in the process of,~이 진행 중인
12,individually tailored,개인 맞춤의
12,integration,통합
12,line worker,작업 라인 노동자
12,made to order,맞춤 제작된
12,make an arrangement,준비하다
12,make an exception,예외로 하다
12,make public,발표하다
12,market awareness,시장 인지도
12,neatly,"깔끔하게, 단정하게"
12,on call,"언제든지 사용할 수 있는, 대기하고 있는"
12,on the edge of,막 ~하려는 찰나에
12,on the  spot,"현장에, 즉시"
12,outlast,~보다 오래가다
12,put in place,제자리에 두다
12,query,질문
12,ready made,기성품의 
12,reassemble,"재조립하다, 다시 모이다"
12,refine,"정제하다, 개선하다"
12,sector,"부문, 구역"
12,settle on,~을 결정하다
12,sort out,~을 정리하다
12,synthetic,합성의
12,tailor-made,맞춤의
12,upon ~ing,~하자마자
12,wear and tear,"마모, 손상"
12,come apart,부서지다
12,flow chart,설계도
12,production quota,생산량 할당
12,tie up,"단단히 묶다, 마무리 짓다"
12,discontinue,중단하다
12,halt,중단
12,occurrence,"사건, 발생"
12,operating,"조작상의, 운영상의"
12,predicted,예상되는
12,welding,용접
12,arable,경작에 알맞은
12,broadly,대략
12,continuity,"지속성, 연속성"
12,excavation,발굴
12,fabricate,제작하다
12,involuntarily,본의 아니게
12,liquidity,유동성
12,nimble,"민첩한, 재빠른"
12,obfuscate,"당황하게 하다, 혼란스럽게 만들다"
12,pertinent,관련된
12,perturbed,동요하는
12,pragmatic,실용적인
12,prevail,"널리 퍼지다, 이기다, 우세하다"
12,procurement,조달
12,provoke,"화나게 하다, 유발하다"
12,recede,"(가치, 품질 등) 떨어지다"
12,tolerance,관용
12,infailingly,"변함없이, 영락없이"
12,unmet,채워지지 않은
13,complaint,불평
13,complain,불평하다
13,grumble,불평
13,compliment,칭찬
13,make complaints against,"~에 대해 불평하다, 트집을 잡다"
13,file a complaint with,~에 불만을 제기하다
13,deal,"처리하다, 거래하다, 분배하다, 거래"
13,deal with,처리하다
13,a good deal,유리한 거래
13,a great deal of,"다량의, 많은"
13,argumentative,"논쟁적인, 논쟁을 좋아하는"
13,argue,논쟁하다
13,argument,논쟁
13,arguably,"단언컨대, 거의 틀림없이"
13,arguable,논쟁의 여지가 있는
13,appropriately,적절하게
13,appropriate,적절한
13,suitably,"적절하게, 알맞게"
13,inappropriately,부적절하게
13,respond,응답하다
13,respond to,~에 응답하다
13,infuriate,"화나게 하다, 격분시키다"
13,infuriating,격분하게 하는
13,courteous,예의바른
13,courtesy,예의 바름
13,courteously,예의 바르게
13,satisfaction,만족
13,satisfactory,만족스러운
13,content,"만족, 내용물, 만족시키다, 만족하는"
13,to one's satisfaction,"~가 만족하도록, 만족스럽게"
13,customer satisfaction,고객 만족
13,satisfaction survey,만족도 조사
13,inconvenience,"불편, ~에게 불편을 느끼게 하다"
13,inconvenient,불편한
13,in convenience + 사람,~에게 불편을 느끼게 하다
13,complete,"완료하다, 완료된"
13,completely,"완전히, 전적으로"
13,incomplete,미완성의
13,complete a survey,설문지를 작성하다
13,return,"반환하다, 반송하다, 돌아오다, 반환"
13,replace,"~을 교체하다, 대체하다"
13,replaceable,"대신할 수 있는, 교체 가능한"
13,replace A with B,A를 B로 교체하다
13,evaluation,평가
13,evaluator,평가자
13,evaluate,평가하다
13,performance evaluation,"실적 평가, 성능 평가"
13,course evaluation,강의 평가
13,confident,"확신하는, 자신 있는"
13,confidently,자신 있게
13,cause,"~을 야기하다, ~의 원인이 되다, 원인"
13,cause damage,피해를 야기하다
13,cause malfunction,고장을 야기하다
13,cause delay,지연을 야기하다
13,commentary,"해설, 설명"
13,commentate,해설하다
13,notification of,~에 대한 통지
13,apologize,사과하다
13,apologize for 원인,~에 대해 사과하다
13,apologize to 사람,~에게 사과하다
13,interact,"소통하다, 교류하다, 상호 작용을 하다"
13,interactive,상호작용하는
13,certain,"확신하는, 확실한, 특정한"
13,committed,전념하는
13,dedication,헌신
13,commitment to,"~에 대한 헌신, 전념"
13,be committed to,~에 전념하다
13,applaud,"~에게 박수를 보내다, 칭찬하다"
13,biography,"약력, 전기"
13,critical,"비판적인, 중요한, 위기의"
13,criticize,비판하다
13,critic,비평가
13,critique,"평론, 비평하다"
13,critically,"비판적으로, 위태롭게"
13,important,중요한
13,be critical of,~에 대해 비판적이다
13,depend on,"~에 달려있다, ~에 의존하다"
13,dependent,의존하는
13,combine,결합시키다
13,combination,"결합, 조합"
13,priority,"우선 사항, 우선권"
13,prior,"우선하는, 먼저의"
13,observe,"관찰하다, 주시하다, 준수하다, 지키다"
13,observation,관찰
13,observe safety regulations,안전수칙을 준수하다
13,observe guidelines,지침을 지키다
13,defective,결함이 있는
13,defect,"결점, 결함"
13,defectively,불오나전하게
13,faulty,결점이 있는
13,reflect,"반영하다, 나타내다"
13,attitude,"태도, 마음가지"
13,disappoint,실망시키다
13,disappointed,실망한
13,disappointing,실망시키는
13,disappointment,실망
13,insert,삽입하다
13,insert A into B,A를 B에 삽입하다
13,disclose,"공개하다, 드러내다"
13,disclosure,"폭로, 발각"
13,reveal,밝히다
13,expose,드러내다
13,guarantee,"보장하다, 보장"
13,guarantee of,~에 대한 보장
13,politely,"공손하게, 예의바르게"
13,polite,"공손한, 예의바른"
13,politeness,공손함
13,impolitely,무례하게
13,seriously,진지하게
13,take A seriously,A를 진지하게 받아들이다
13,a couple of,"두 개의, 몇 개의"
13,athlete,운동선수
13,call for,"~을 요구하다, ~을 가지러 들르다, ~을 필요로 하다"
13,customer service representative,고객 서비스 담당 직원
13,get a phone call,전화를 받다
13,give a call,전화를 하다
13,have one's hair cut,머리카락을 자르다
13,just for a minute,잠시만 기다려 주세요
13,laundry service,세탁 서비스
13,leave a message,메시지를 남기다
13,product logo,제품 상표
13,rinse,헹구다
13,voice mail,음성메일
13,as soon as possible,가능한 빨리
13,counselor,상담원
13,for free,무료로
13,grocery store,"식품점, 슈퍼마켓"
13,invite,초대하다
13,often,"자주, 흔히"
13,positive,"긍정적인, 확신하는"
13,relationship,관계
13,unlike,~과 달리
13,vivid,"생생한, 선명한"
13,a loaf of,한 덩어리의
13,affair,"일, 사건"
13,aisle,통로
13,annoy,짜증나게 하다
13,at no charge,무료로
13,at no cost,무료로
13,at no extra charge,추가 비용 없이
13,be on another call,다른 전화를 받고 있다
13,ceremonial,의식의
13,for your own safety,여러분 자신의 안전을 위해
13,follow up,"후속의, 추가의"
13,get a replacement,교환 받다
13,handheld,휴대용의
13,head toward,~쪽으로 향하다
13,hold the line,(전화를) 끊지 않고 기다리다
13,just to make sure,확실히 해두기 위해
13,leftover,남은
13,look through the manual,사용 설명서를 읽다
13,on delivery,배달 시에
13,pharmacist,약사
13,potential customer,잠재적 고객
13,prepaid,"선불된, 선납된"
13,questionnaire,설문지
13,recall,"회수하다, 회수"
13,return a phone call,회답전화를 하다
13,ridiculously,터무니 없이
13,take back,반품하다
13,troubleshoot,"해결하다, 검사하다"
13,tune,조율하다
13,water resistant,내수성의
13,as requested,요청한 대로
13,discouraging,낙담시키는
13,excort,"호위하다, 호위대"
13,exterior,"외부의, 외관"
13,further,"더 먼, 그 이상의, 게다가, 더 나아가"
13,go on,계속 되다
13,graciously,"상냥하게, 고맙게도"
13,loyalty,"충실, 충성"
13,refer to,"~을 나타내다, ~에게 문의하다"
13,smoothly,순조롭게
13,trait,특성
13,user friendly,사용하기 쉬운
13,willing,"기꺼이 하는, 자발적인"
13,at one's request,~의 요청으로
13,breakage,"파손, 파손물"
13,cut back,"줄이다, 삭감하다"
13,even now,"아직까지도, 지금도"
13,general population,일반 대중
13,make a request,요청하다
13,make a response,응답하다
13,make an appointment,예약을 하다
13,meet the standards,기준을 충족시키다
13,mistakenly,실수로
13,people of all ages,전 연령대의 사람들
13,post a notice on,~에 공지 사항을 게시하다
13,service depot,서비스 센터
13,stain,얼룩
13,trace,"기술하다, 극소량"
13,wear out,"닳다, 닳게 하다"
13,work properly,제대로 작동하다
13,bare,"벌거벗은, 텅 빈"
13,button up,단추를 채워 잠그다
13,casualty,"사상자, 부상자"
13,deputy,대리인
13,mend,수선하다
13,testimonial,"추천장, 감사장"
13,adaptability,적응성
13,aggression,공격성
13,censure,"비난, 비난하다"
13,claims department,보험 보상 부서
13,compelling,설득력 있는
13,decisive,"결정적인, 확고한"
13,distress,"근심, 근심하게 하다"
13,factually,사실 상
13,fleetingly,아주 잠깐
13,frankly,솔직히
13,nourish,"~에 영양분을 주다, 장려하다"
13,reinforcement,"보강, 강화"
13,sparsely,드문드문하게
13,unwavering,"확고한, 동요하지 않는"
13,vibrant,활기에 넘치는
13,wonder,"~을 알고싶다, 놀라운 것"
13,blemish,"흠, 결점"
13,hazard,위험
13,intercept,도중에 가로막다
13,rebate,"환불해주다, 환불"
13,retrospective,회고적인
13,slip one's mind,잊어버리다
13,soak up,빨아들이다
13,swiftly,"신속히, 빨리"
14,international,국제적인
14,attraction,관광 명소
14,attractive,매력적인
14,itinerary,여행 일정
14,exotic,"이국적인, 매혹적인"
14,diverse,다양한
14,diversify,다양화하다
14,diversity,다양성
